Name;Console;ID
Lernerfolg-Grundschule-Deutsch---Klasse-1-4;DS;31969
Lernerfolg-Grundschule-Deutsch---Klasse-3+4;DS;31972
Lernerfolg-Grundschule-Englisch---Der-Vokabeltrainer;DS;31974
Lernerfolg-Grundschule-Konzentration---Der-Aufmerksamkeitstrainer;DS;31976
Lernerfolg-Grundschule-Mathematik-Intensiv---Klasse-1-4;DS;31978
Lernerfolg-Vorschule-Captn-Sharky;DS;31980
Lernerfolg-Vorschule-Prinzessin-Lillifee;DS;31982
Lets-Draw!;DS;31984
Lets-Draw!;DS;31985
Lets-Draw!;DS;31986
Lets-Play-Fashion-Designer;DS;31987
Lets-Play-Firemen;DS;31988
Lets-Play-Flight-Attendant;DS;31989
Lets-Play-Journalists;DS;31990
Lets-Play-Mums;DS;31991
Lets-Play-Pet-Hospitals;DS;31992
Lets-Play-Schools;DS;31993
Lets-Play-Shops;DS;31994
Lets-Yoga!;DS;31995
LifeSigns-Hospital-Affairs;DS;32005
Linda-Hyde-Vampire-Mansion;DS;32008
Line-Rider-Freestyle;DS;32009
Lionel-Trains-On-Track;DS;32013
Little-Bears;DS;32016
Little-Charley-Bear-Toybox-of-Fun;DS;32017
Little-Mermaid-The-Ariels-Undersea-Adventure;DS;32019
Littlest-Pet-Shop-3-Biggest-Stars---Blue-Team;DS;32029
Littlest-Pet-Shop-3-Biggest-Stars---Pink-Team;DS;32030
Littlest-Pet-Shop-3-Biggest-Stars---Purple-Team;DS;32031
Littlest-Pet-Shop-Beach-Friends;DS;32021
Littlest-Pet-Shop-City-Friends;DS;32022
Littlest-Pet-Shop-Country-Friends;DS;32023
Littlest-Pet-Shop-Garden;DS;32024
Littlest-Pet-Shop-Jungle;DS;32026
Littlest-Pet-Shop-Spring;DS;32027
Littlest-Pet-Shop-Winter;DS;32028
Locks-Quest;DS;32035
Locks-Quest;DS;32036
Logic-Cubes;DS;32040
Logic-Island;DS;32041
Logic-Machines;DS;32042
Lola-&-Virginia;DS;32043
Looney-Tunes-Cartoon-Concerto;DS;32047
Looney-Tunes-Duck-Amuck;DS;32049
Lord-of-the-Rings-The-Aragorns-Quest;DS;32053
Lord-of-the-Rings-The-Conquest;DS;32054
Lost-Identities--VLIP-;DS;32055
Lost-Identities--VLIV-;DS;32056
Lost-in-Blue;DS;32057
Lost-in-Blue-2;DS;32058
Lost-in-Blue-3;DS;32059
Lost-Treasures-of-Alexandria-The;DS;32060
LostMagic;DS;32062
Love-Is...-in-Bloom-The-Flower-Shop-Garden;DS;32064
Lovely-Lisa;DS;32068
Loving-Life-with-Hello-Kitty-&-Friends;DS;32069
Lucky-Luke-The-Daltons;DS;32070
Luminous-Arc;DS;32073
Luminous-Arc-2;DS;32074
Lunar-Knights;DS;32079
Lunar-Genesis;DS;32078
Lux-Pain;DS;32083
Luxor-Pharaohs-Challenge;DS;32084
M&Ms-Break-em;DS;32087
Madagascar;DS;32095
Madagascar;DS;32096
Madagascar-2;DS;32107
Madagascar-3-Europes-Most-Wanted;DS;32110
Madagascar-Kartz;DS;32111
Madden-NFL-06;DS;32112
Madden-NFL-07;DS;32113
Madden-NFL-08;DS;32114
Madden-NFL-09;DS;32116
Maestro!-Jump-in-Music;DS;32123
Magic-Encyclopedia-3-Illusions;DS;32125
Magic-Encyclopedia-II-Moonlight;DS;32126
Magic-Made-Fun-Perform-Tricks-That-Will-Amaze-Your-Friends!;DS;32127
Magic-Roundabout-The;DS;32128
Magical-Michael-Pang;DS;32130
Magical-Starsign;DS;32131
Magical-Unicorn-The;DS;32132
Mah-Jong-Quest-Expeditions;DS;32137
Mah-Jong-Quest-Expeditions;DS;32138
Mah-Jong-300;DS;32140
Mahjong;DS;32142
Mahjong-Mysteries-Ancient-Athena;DS;32148
Mahjong-Mysteries-Ancient-Athena;DS;32149
Mahjong-Mysteries-Ancient-Egypt;DS;32150
Mahjong-Eine-Reise-um-die-Welt;DS;32143
Mahjongg-DS;DS;32157
Mahjongg-Ancient-Egypt;DS;32154
Mahjongg-Ancient-Mayas;DS;32155
Mahjongg-Ancient-Mayas;DS;32156
Mais-Ou-Se-Cache-Carmen-Sandiego-Mystere-au-Bout-du-Monde;DS;32164
Maja;DS;32165
Make-10-A-Journey-of-Numbers;DS;32180
March-of-the-Penguins;DS;32198
Margots-Bepuzzled!;DS;32199
Margots-Word-Brain;DS;32200
Marie-Antoinette-and-the-American-War-of-Independence-Episode-1---The-Brotherhood-of-the-Wolf;DS;32202
Marie-Antoinette-and-the-Disciples-of-Loki;DS;32203
Mario-&-Luigi-Bowsers-Inside-Story;DS;32204
Mario-&-Luigi-Partners-in-Time;DS;32208
Mario-&-Luigi-Partners-in-Time--Wii-U-Virtual-Console-;DS;91923
Mario-&-Sonic-at-the-Olympic-Games;DS;32216
Mario-&-Sonic-at-the-Olympic-Winter-Games;DS;32218
Mario-Kart-DS;DS;32221
Mario-Kart-DS--Wii-U-Virtual-Console-;DS;91929
Mario-Party-DS;DS;32229
Mario-Party-DS--Wii-U-Virtual-Console-;DS;91932
Mario-Slam-Basketball;DS;32236
Mario-Slam-Basketball--Wii-U-Virtual-Console-;DS;91933
Mario-vs.-Donkey-Kong-2-March-of-the-Minis;DS;32243
Mario-vs.-Donkey-Kong-2-March-of-the-Minis--Wii-U-Virtual-Console-;DS;91935
Mario-vs.-Donkey-Kong-Mini-Land-Mayhem!;DS;32239
Martin-Mystery;DS;32250
Marvel-Nemesis-Rise-of-the-Imperfects;DS;32277
Marvel-Super-Hero-Squad;DS;32278
Marvel-Super-Hero-Squad;DS;32279
Marvel-Super-Hero-Squad-The-Infinity-Gauntlet;DS;32282
Marvel-Super-Hero-Squad-The-Infinity-Gauntlet;DS;32283
Marvel-Super-Hero-Squad-The-Infinity-Gauntlet;DS;32284
Marvel-Trading-Card-Game;DS;32285
Marvel-Ultimate-Alliance-2;DS;32276
Mary-Kings-Riding-School;DS;32286
Master-All-Classics;DS;32287
Match-3-Madness;DS;32288
Matchstick-Puzzle-by-DS;DS;32290
Mathe-Buddy-5.-Klasse;DS;32292
Mathe-Buddy-6.-Klasse;DS;32293
Maths-Made-Simple;DS;32298
Maths-Play-Have-Fun-with-Numbers!;DS;32299
Maus-DS;DS;32301
Max-&-the-Magic-Marker;DS;32305
Mays-Mysteries-The-Secret-of-Dragonville--B8HP-;DS;32308
Mays-Mysteries-The-Secret-of-Dragonville--B8HX-;DS;32309
Maya;DS;32310
Mazes-of-Fate-DS;DS;32311
Mechanic-Master;DS;32315
Mechanic-Master-2;DS;32316
MechAssault-Phantom-War;DS;32317
Meet-the-Robinsons;DS;32322
Mega-Man-Battle-Network-5-Double-Team-DS;DS;32323
Mega-Man-Star-Force-2-Zerker-x-Ninja;DS;32327
Mega-Man-Star-Force-2-Zerker-x-Saurian;DS;32328
Mega-Man-Star-Force-Dragon;DS;32324
Mega-Man-Star-Force-Leo;DS;32325
Mega-Man-Star-Force-Pegasus;DS;32326
Mega-Man-Zero-Collection;DS;32329
Mega-Man-ZX;DS;32330
Mega-Man-ZX-Advent;DS;32331
Mega-Mindy;DS;32332
Megamind-The-Blue-Defender;DS;32336
Mein-Eigener-Tierbaby-Zoo;DS;32338
Meine-Tierarztpraxis-SOS-am-Ozean;DS;32346
Mensch-Aergere-Dich-Nicht-Das-Beliebte-Original;DS;32358
Merlin-A-Servant-of-Two-Masters;DS;32361
Metal-Slug-7;DS;32374
Meteos;DS;32378
Meteos-Disney-Magic;DS;32380
Metroid-Prime-Pinball;DS;32392
Metroid-Prime-Hunters;DS;32383
Metroid-Prime-Hunters--Wii-U-Virtual-Console-;DS;91939
Metropolis-Crime$;DS;32393
Mi-Escuela-de-Equitacion;DS;32400
Miami-Crisis;DS;32410
Miami-Nights-Singles-in-the-City;DS;32411
Michael-Jackson-The-Experience;DS;32412
Micro-Machines-V4;DS;32413
Midnight-Mysteries-The-Edgar-Allan-Poe-Conspiracy;DS;32415
Midnight-Play!-Pack;DS;32417
Miffys-World;DS;32418
Miffys-World;DS;32419
Might-&-Magic-Clash-of-Heroes;DS;32420
Mijn-Droomjob-Verpleegster;DS;32426
Military-History-Commander---Europe-at-War;DS;32427
Mind-Quiz-Your-Brain-Coach;DS;32431
Mind-Your-Language-Apprends-le-Francais!;DS;32432
Mind-Your-Language-Aprende-Espanol!;DS;32433
Mind-Your-Language-Learn-English!;DS;32434
Mind-Your-Language-Learn-Japanese!;DS;32435
Mind-Your-Language-Lern-Deutsch!;DS;32436
Mind.-Body.-Soul.-Blend-It;DS;32437
Mind.-Body.-Soul.-Nutrition-Matters;DS;32438
Mind.-Body.-Soul.-Spellbound-2;DS;32439
MinDStorm-2;DS;32441
MinDStorm-Train-Your-Brain;DS;32440
Mini-Ninjas;DS;32443
Mio-Coach-di-Cucina-Il-Prepara-Cibi-Sani-e-Gustosi;DS;32465
Mio-Coach-Il-Arricchisco-il-Mio-Inglese;DS;32466
Mio-Coach-Il-Arricchisco-il-Mio-Vocabolario;DS;32467
Miss-Spiders-Sunny-Patch-Friends-Harvest-Time-Hop-and-Fly;DS;32471
Monde-de-Titeuf-Le;DS;32502
Monopoly;DS;32505
Monster-Bomber;DS;32507
Monster-High-13-Wishes;DS;32509
Monster-High-Ghoul-Spirit--Little-Orbit-;DS;32511
Monster-High-Ghoul-Spirit--THQ-;DS;32510
Monster-High-Skultimate-Roller-Maze;DS;32513
Monster-House;DS;32514
Monster-Jam;DS;32517
Monster-Jam;DS;32518
Monster-Jam-Path-of-Destruction;DS;32519
Monster-Jam-Urban-Assault;DS;32520
Monster-Lab;DS;32521
Monster-Puzzle;DS;32522
Monster-Trucks-DS;DS;32524
Monsters-vs-Aliens;DS;32525
Monsters-vs-Aliens;DS;32526
Moon;DS;32530
Moorhuhn-Adventure-The-Pharaohs-Treasure;DS;32533
Moorhuhn-DS;DS;32534
Moorhuhn-Jumpn-Run-Atlantis;DS;32535
Moorhuhn-Jewel-of-Darkness;DS;32531
Moorhuhn-Star-Karts;DS;32532
More-Brain-Training-from-Dr-Kawashima-How-Old-Is-Your-Brain;DS;32536
More-TouchMaster;DS;32538
Moshi-Monsters-Katsuma-Unleashed;DS;32541
Moshi-Monsters-Moshling-Zoo;DS;32542
Moshi-Monsters-Moshlings-Theme-Park;DS;32543
Moto-Racer-DS;DS;32546
Mr-Bean;DS;32556
Mr.-Driller-Drill-Spirits;DS;32558
Mr.-Slime-Jr.;DS;32561
MTV-Fan-Attack;DS;32562
MTV-Fan-Attack;DS;32563
Mummi-og-de-Mystiske-Hylene;DS;32567
Mummi-og-den-Store-Hoestfesten;DS;32568
Mummy-The-Tomb-of-the-Dragon-Emperor;DS;32569
Murder-in-Venice;DS;32570
Murder-on-the-Titanic;DS;32571
Mushroom-Men-Rise-of-the-Fungi;DS;32574
Music-for-Kids;DS;32576
Music-Monstars-The-Ultimate-Music-Machine;DS;32577
Music-Star-I-Wanna-Be-a-Popstar;DS;32578
Music-Music-for-Everyone;DS;32575
MX-vs-ATV-Reflex;DS;32579
MX-vs.-ATV-Untamed;DS;32581
My-Animal-Centre;DS;32582
My-Animal-Centre-in-Africa;DS;32584
My-Animal-Centre-in-Africa;DS;32585
My-Animal-Centre-in-Australia;DS;32586
My-Animal-Centre-Baby-Animals;DS;32583
My-Baby-2-Boy-&-Girl;DS;32590
My-Baby-3-&-Friends;DS;32591
My-Baby-Boy;DS;32587
My-Baby-Girl;DS;32588
My-Best-Friends-Cats-&-Dogs;DS;32592
My-Boyfriend;DS;32594
My-Chinese-Coach-Learn-to-Speak-Chinese;DS;32597
My-Cooking-Coach-Prepare-Healthy-Recipes;DS;32598
My-Dangerous-Pet-Snake;DS;32599
My-Dangerous-Pet-Spider;DS;32600
My-Dog-Coach-Understand-Your-Dog-with-Cesar-Millan;DS;32601
My-Dogs-Paradise;DS;32602
My-Dress-Up;DS;32603
My-English-Coach;DS;32604
My-Farm-Around-the-World;DS;32605
My-French-Coach-Level-1---Learn-to-Speak-French;DS;32606
My-French-Coach-Level-2---Improve-Your-French;DS;32607
My-Friends;DS;32608
My-Frogger-Toy-Trials;DS;32609
My-Happy-Kitchen;DS;32610
Nacho-Libre;DS;32685
Nadias-World;DS;32687
Nadia-Megafun-Land;DS;32686
Naked-Brothers-Band-The-The-Video-Game;DS;32693
Namco-Museum-DS;DS;32696
Nancy-Drew-The-Deadly-Secret-of-Olde-World-Park;DS;32703
Nancy-Drew-The-Model-Mysteries;DS;32704
Nancy-Drew-The-Mystery-of-the-Clue-Bender-Society;DS;32705
Nandas-Island;DS;32707
Nanostray;DS;32710
Nanostray-2;DS;32711
Narabas-World-Labyrinth-of-Light;DS;32714
Narabas-World-The-Mysterious-Palace;DS;32715
Naruto-Shippuden-Naruto-vs-Sasuke;DS;32735
Naruto-Shippuden-Ninja-Council-3---European-Version;DS;32736
Naruto-Ninja-Council---European-Version;DS;32719
Naruto-Ninja-Council-2---European-Version;DS;32720
Naruto-Ninja-Destiny---European-Version;DS;32722
Naruto-Ninja-Destiny-II---European-Version;DS;32723
Natalie-Brooks-Mystery-at-Hillcrest-High;DS;32743
Natalie-Brooks-The-Treasures-of-the-Lost-Kingdom;DS;32744
Need-for-Speed-Carbon-Own-the-City;DS;32771
Need-for-Speed-Most-Wanted;DS;32760
Need-for-Speed-Nitro;DS;32761
Need-for-Speed-ProStreet;DS;32765
Need-for-Speed-Undercover;DS;32768
Need-for-Speed-Underground-2;DS;32770
Neighbours-from-Hell;DS;32774
Neopets-Puzzle-Adventure;DS;32776
Nervous-Brickdown;DS;32779
Neves;DS;32782
New-Carnival-Funfair-Games;DS;32783
New-International-Track-&-Field;DS;32794
New-Super-Mario-Bros.;DS;32799
New-Super-Mario-Bros.--Wii-U-Virtual-Console-;DS;91942
New-Touch-Party-Game;DS;32805
New-York-Times-Crosswords-The;DS;32807
New-Zealand-Story-Revolution;DS;32809
Ni-Hao-Kai-Lan-New-Years-Celebration;DS;32810
Nickelodeon-Dora-and-Friends-Fantastic-Flight;DS;32812
Nickelodeon-Team-Umizoomi;DS;32813
Nicktoons-Attack-of-the-Toybots;DS;32814
Nicktoons-Attack-of-the-Toybots;DS;32815
Night-at-the-Museum-2-The-Video-Game;DS;32819
Ninja-Captains;DS;32828
Ninja-Gaiden-Dragon-Sword;DS;32830
Ninja-Reflex;DS;32833
Ninjatown;DS;32837
Nintendo-DS-Browser;DS;23673
Nintendo-Presents-Crossword-Collection;DS;32841
Nintendo-Presents-Style-Boutique;DS;32842
Nintendo-Presents-Style-Boutique--Wii-U-Virtual-Console-;DS;91943
Nintendo-Touch-Golf-Birdie-Challenge;DS;32844
Nintendo-Zone-Wireless-Distribution-Box-DS-Card;DS;32847
Nintendogs-Chihuahua-&-Friends;DS;32853
Nintendogs-Dachshund-&-Friends;DS;32856
Nintendogs-Dalmatian-&-Friends;DS;32857
Nintendogs-Labrador-&-Friends;DS;32863
Nitro-EVA.--CTR---Ver11.0---2010-10-27---Program-;DS;92079
Nitro-EVA.--CTR---Ver11.1---2011-12-08---Program-;DS;92080
Nitro-EVA.--USG---Ver10.0---2008-06-17---Program-;DS;82670
Nitro-EVA.--USG---Ver8.0---2006-12-05---Program-;DS;92081
Nitro-EVA.--USG---Ver9.0---2007-04-09---Program-;DS;92082
Nitro-EVA.--Ver5.1---2005-06-21---Program-;DS;92078
Noddy-in-Toyland;DS;32877
Noddy-in-Toyland;DS;32878
NTR-Aging--Program-;DS;32892
OK!-First-for-Celebrity-News-Puzzle-Stars;DS;32923
Okamiden;DS;32926
Oktoberfest-The-Official-Game;DS;32928
One-Piece-Gigant-Battle!;DS;32936
Open-Season;DS;32945
Open-Season;DS;32946
Operation-Vietnam;DS;32947
Orcs-&-Elves;DS;32949
Original-Frisbee-Disc-Sports-Ultimate-&-Golf;DS;32954
Original-Rummikub-The-Brings-People-Together--DTP-Entertainment-AG-;DS;32956
Original-Rummikub-The-Brings-People-Together--Games-Factory-Online-;DS;32955
Oscar-der-Ballonfahrer-Tierische-Abenteuer;DS;32961
Over-the-Hedge;DS;32985
Over-the-Hedge-Hammy-Goes-Nuts!;DS;32987
Over-the-Hedge-Hammy-Goes-Nuts!;DS;32988
Overlord-Minions;DS;32989
Pacn-Roll;DS;33000
Pac-Man-World-3;DS;32992
Pac-Pix;DS;32993
Paint-by-DS;DS;33002
Paint-by-DS-Classic-Masterpieces;DS;33003
Paint-by-DS-Military-Vehicles;DS;33004
Panzer-Tactics-DS;DS;33008
Party-Carnival;DS;33010
Pass-the-Pigs-Let-the-Good-Swines-Roll!;DS;33011
Pass-Your-Driving-Theory-Test;DS;33012
Pass-Your-Driving-Theory-Test-2010-Edition;DS;33013
Pawly-Pets-My-Pet-Hotel;DS;33025
Pawly-Pets-My-Vet-Practice;DS;33026
Pawly-Pets-My-Vet-Practice;DS;33027
Pawly-Pets-My-Vet-Practice;DS;33028
PDC-World-Championship-Darts-The-Official-Video-Game;DS;33029
Penguins-of-Madagascar-The;DS;33035
Penguins-of-Madagascar-The;DS;33036
Penguins-of-Madagascar-The;DS;33037
Penguins-of-Madagascar-The-Dr.-Blowhole-Returns-Again!;DS;33038
Penguins-of-Madagascar-The-Dr.-Blowhole-Returns-Again!;DS;33039
Penguins-of-Madagascar-The-Dr.-Blowhole-Returns-Again!;DS;33040
Peppa-Pig-Fun-and-Games;DS;33041
Peppa-Pig-The-Game;DS;33042
Peppa-Pig-Theme-Park-Fun;DS;33043
Percy-Jackson-&-the-Lightning-Thief;DS;33044
Personal-Trainer-DS-for-Men;DS;33047
Personal-Trainer-DS-for-Women;DS;33048
Personal-Yoga-Training-Learn-in-15-Minutes-a-Day;DS;33049
Pet-Alien;DS;33050
Peter-Jacksons-King-Kong-The-Official-Game-of-the-Movie;DS;33054
Peter-Pans-Playground;DS;33056
Petz-Dog-Superstar;DS;33061
Petz-Fantasy;DS;33065
Petz-Fashion-Stars;DS;87247
Petz-Hamster-Superstar;DS;33067
Petz-My-Baby-Panda;DS;33071
Petz-My-Horse-Family;DS;33072
Petz-My-Kitten-Family;DS;33073
Petz-My-Monkey-Family;DS;33074
Petz-My-Puppy-Family;DS;33075
Petz-Nursery;DS;33076
Petz-Playschool;DS;33077
Petz-Pony-Club;DS;33078
Pferd-&-Pony-Die-Reitakademie;DS;33081
Pferd-&-Pony-Die-Reitakademie---Das-Entscheidende-Turnier;DS;33082
Pferd-&-Pony-Mein-Gestuet;DS;33083
Pferd-&-Pony-Mein-Gestuet---Ein-Leben-fuer-die-Pferde;DS;33084
Pferdefreunde-Puzzle-Echter-Puzzlespass-fuer-Unterwegs;DS;33087
Phantasy-Star-0;DS;33089
Phil-Taylors-Power-Play-Darts;DS;33090
Phineas-and-Ferb;DS;33092
Phineas-and-Ferb-2-Disney-Games;DS;33093
Phineas-and-Ferb-Across-the-2nd-Dimension;DS;33094
Phineas-and-Ferb-Across-the-2nd-Dimension;DS;33095
Phineas-and-Ferb-Quest-for-Cool-Stuff;DS;33096
Phineas-and-Ferb-Ride-Again;DS;33097
Phoenix-Wright-Ace-Attorney;DS;33098
Phoenix-Wright-Ace-Attorney;DS;33099
Phoenix-Wright-Ace-Attorney---Justice-for-All;DS;33100
Phoenix-Wright-Ace-Attorney---Justice-for-All;DS;33101
Phoenix-Wright-Ace-Attorney---Trials-and-Tribulations;DS;33102
Phoenix-Wright-Ace-Attorney---Trials-and-Tribulations;DS;33103
Phoenix-Wright-Ace-Attorney---Trials-and-Tribulations;DS;33104
Pic-Pic;DS;33106
Pic-Pic;DS;33108
Picross-3D;DS;33111
Picross-3D--Wii-U-Virtual-Console-;DS;91946
Picross-DS;DS;33115
Pictionary;DS;33117
PictoImage-Sketch-and-Guess-on-Your-DS!;DS;33120
Picture-Puzzle-Collection;DS;33121
Pimp-My-Ride-Street-Racing;DS;33122
Pinball-Deluxe;DS;33123
Pipe-Mania;DS;33131
Pippa-Funnell;DS;33132
Pippa-Funnell;DS;33133
Pippa-Funnell-2-Farm-Adventures;DS;33134
Pippi-Longstocking;DS;33135
Pirates-of-the-Caribbean-At-Worlds-End;DS;33139
Pirates-of-the-Caribbean-Dead-Mans-Chest;DS;33141
Pirates-Boarding!;DS;33136
Pirates-Boarding!;DS;33137
Pirates-Duels-on-the-High-Seas;DS;33138
Planet-51-The-Game;DS;33152
Planet-Rescue-Animal-Emergency;DS;33154
Planet-Rescue-Endangered-Island;DS;33156
Planet-Rescue-Ocean-Patrol;DS;33157
Plants-vs.-Zombies--MSL-;DS;33158
Plants-vs.-Zombies--Rondomedia-;DS;33159
Platinum-Sudoku;DS;33162
Play-Gardens;DS;33163
Playmobil-Interactive-Knight---Hero-of-the-Kingdom;DS;33164
Playmobil-Interactive-Knight---Hero-of-the-Kingdom;DS;33165
Playmobil-Interactive-Top-Agents;DS;33166
Pocket-Book-My-Personal-Diary;DS;33170
Pocoyo-Racing;DS;33195
Pogo-Island;DS;33196
Point-Blank-DS;DS;33197
Pokemon-Conquest;DS;33246
Pokemon-Dash;DS;33249
Pokemon-Link!;DS;33257
Pokemon-Mystery-Dungeon-Blue-Rescue-Team;DS;33258
Pokemon-Mystery-Dungeon-Blue-Rescue-Team--Wii-U-Virtual-Console-;DS;91950
Pokemon-Mystery-Dungeon-Explorers-of-Darkness;DS;33261
Pokemon-Mystery-Dungeon-Explorers-of-Sky;DS;33262
Pokemon-Mystery-Dungeon-Explorers-of-Sky--Wii-U-Virtual-Console-;DS;91952
Pokemon-Mystery-Dungeon-Explorers-of-Time;DS;33265
Pokemon-Ranger;DS;33271
Pokemon-Ranger--Wii-U-Virtual-Console-;DS;91955
Pokemon-Ranger-Guardian-Signs;DS;33276
Pokemon-Ranger-Guardian-Signs--Wii-U-Virtual-Console-;DS;91958
Pokemon-Ranger-Shadows-of-Almia;DS;33279
Pokemon-Ranger-Shadows-of-Almia--Wii-U-Virtual-Console-;DS;91961
Pokemon-Black-Version;DS;23667
Pokemon-Black-Version-2;DS;23668
Pokemon-Diamond-Version;DS;33200
Pokemon-HeartGold-Version;DS;33212
Pokemon-Pearl-Version;DS;33213
Pokemon-Platinum-Version;DS;33217
Pokemon-SoulSilver-Version;DS;33221
Pokemon-Versione-Argento-SoulSilver;DS;33231
Pokemon-Versione-Bianca;DS;33232
Pokemon-Versione-Bianca-2;DS;33233
Pokemon-Versione-Diamante;DS;33234
Pokemon-Versione-Nera;DS;33235
Pokemon-Versione-Nera-2;DS;33236
Pokemon-Versione-Oro-HeartGold;DS;33237
Pokemon-Versione-Perla;DS;33238
Pokemon-Versione-Platino;DS;33239
Pokemon-White-Version;DS;23669
Pokemon-White-Version-2;DS;23670
Polar-Rampage;DS;33287
Polarium;DS;33288
PONS-Englisch-Vokabel-Buddy;DS;33289
Pony-Friends;DS;33291
Pony-Friends-2;DS;33294
Pony-Life;DS;33295
Pony-Luv;DS;87248
Pop-Town;DS;33297
Poptropica-Adventures;DS;33299
Populous-DS;DS;33301
Postman-Pat;DS;33304
Postman-Pat-Special-Delivery-Service;DS;33305
Power-Play-Pool;DS;33311
Power-Rangers-Samurai;DS;33320
Power-Rangers-Super-Legends;DS;33321
Powershot-Pinball-Constructor;DS;33327
Practise-English!;DS;33329
Prey-the-Stars-Gabu-Gabu-Planet;DS;33330
Prince-of-Persia-The-Fallen-King;DS;33331
Prince-of-Persia-The-Forgotten-Sands;DS;33332
Princess-and-the-Frog-The;DS;33334
Princess-and-the-Frog-The;DS;33335
Princess-Debut-The-Royal-Ball;DS;33340
Princess-in-Love;DS;33341
Princess-Isabella-Witchs-Curse;DS;33342
Princess-Isabella-Witchs-Curse;DS;33343
Princess-Lillifee-My-Wonderful-World;DS;33344
Princess-Melody;DS;33347
Princess-Natasha-Student-Secret-Agent-Princess;DS;33348
Princess-on-Ice;DS;33349
Prinses-Lillifee;DS;33352
Prinzessin-Lillifee-Puzzle-Echter-Puzzlespass-fuer-Unterwegs;DS;33357
Prinzessin-Lillifee-Meine-Liebsten-Freunde;DS;33354
Prism-Light-the-Way;DS;33358
Pro-Evolution-Soccer-2008;DS;33364
Pro-Evolution-Soccer-6;DS;33365
Prof-di-Parole-Il;DS;33371
Professor-Brainmaniac;DS;33380
Professor-Heinz-Wolffs-Gravity;DS;33381
Professor-Kageyamas-Maths-Training-The-Hundred-Cell-Calculation-Method;DS;33382
Professor-Layton-and-Pandoras-Box;DS;33384
Professor-Layton-and-the-Curious-Village;DS;33386
Professor-Layton-and-the-Lost-Future;DS;33390
Professor-Layton-and-the-Spectres-Call;DS;33391
Professor-Layton-e-il-Futuro-Perduto-Il;DS;33394
Professor-Layton-e-il-Richiamo-dello-Spettro-Il;DS;33395
Professor-Layton-e-lo-Scrigno-di-Pandora-Il;DS;33396
Professors-Brain-Trainer-The-Logic;DS;33405
Professors-Brain-Trainer-The-Memory;DS;33406
Project-Rub;DS;33408
Prova-del-Cuoco-La;DS;33410
Pucca-Power-Up;DS;33412
Puppy-Luv-Spa-and-Resort;DS;33414
Puppy-Luv-Spa-and-Resort;DS;33415
Purr-Pals;DS;33416
Purr-Pals;DS;33417
Puss-in-Boots;DS;33421
Puyo-Pop-Fever;DS;33422
Puzzle-Bobble-Galaxy;DS;33433
Puzzle-Chronicles;DS;33434
Puzzle-Kingdoms;DS;33436
Puzzle-League-DS;DS;33437
Puzzle-Quest-2;DS;33445
Puzzle-Quest-Challenge-of-the-Warlords;DS;33442
Puzzle-Quest-Challenge-of-the-Warlords;DS;33443
Puzzle-Quest-Galactrix;DS;33444
Puzzler-Brain-Games;DS;33464
Puzzler-Collection;DS;33465
Quest-Trio-The;DS;33474
Quest-Trio-The-Jewels-Cards-and-Tiles;DS;33475
Quest-Trio-The-Jewels-Cards-and-Tiles;DS;33476
Raa-Raa-the-Noisy-Lion;DS;33489
Rabbids-Go-Home;DS;33490
Race-Driver-Create-&-Race;DS;33492
Race-Driver-Grid;DS;33493
Rafa-Nadal-Tennis;DS;33495
Rainbow-Islands-Revolution;DS;33499
Ram-Racing;DS;33501
Rango;DS;33502
Ratatouille;DS;33503
Ratatouille;DS;33505
Ratatouille;DS;33506
Ratatouille;DS;33507
Ratatouille-Food-Frenzy;DS;33509
Rayman-DS;DS;33514
Rayman-Raving-Rabbids;DS;33510
Rayman-Raving-Rabbids---TV-Party;DS;33511
Rayman-Raving-Rabbids-2;DS;33512
Reader-Rabbit-Math-4-8-yrs;DS;33515
Real-Adventures-Pet-Vet;DS;33517
Real-Adventures-Pet-Vet;DS;33518
Real-Adventures-Pet-Vet;DS;33519
Real-Adventures-Wild-Horses---The-Quest-for-the-Golden-Horse;DS;33520
Real-Adventures-Wild-Horses---The-Quest-for-the-Golden-Horse;DS;33521
Real-Crimes-Jack-the-Ripper;DS;33522
Real-Crimes-Jack-the-Ripper;DS;33523
Real-Crimes-Jack-the-Ripper;DS;33524
Real-Crimes-The-Unicorn-Killer;DS;33525
Real-Football-2008;DS;33526
Real-Football-2009;DS;33527
Real-Stories-Best-Friends---Mon-Poulain-Mon-Cheval;DS;33530
Real-Stories-Fashion-Shop;DS;33532
Real-Stories-Mijn-Babycreche;DS;33533
Real-Stories-Passion-4-Fashion;DS;33536
Red-Bull-BC-One;DS;33541
Resident-Evil-Deadly-Silence;DS;33554
Restaurant-Tycoon;DS;33555
Retro-Arcade-Toppers;DS;33556
Retro-Atari-Classics;DS;23675
Rhapsody-A-Musical-Adventure;DS;33557
Rhythm-n-Notes;DS;33558
Rhythm-Paradise;DS;33562
Rhythm-Paradise;DS;33563
Ridge-Racer-DS;DS;23676
Riding-Star-3;DS;33567
Rijexamen-Training-Code-de-la-Route;DS;33568
Ringling-Bros.-and-Barnum-&-Bailey-Its-My-Circus---Elephant-Friend;DS;33570
Rio;DS;33571
Rise-of-the-Guardians;DS;33572
Road-to-Vegas;DS;33575
Roary-the-Racing-Car;DS;33577
Robots;DS;33581
